state,date,value,disease
Indiana,2020-07-01,0.42,Covid
Indiana,2020-08-01,0.79,Covid
Indiana,2020-09-01,0.47,Covid
Indiana,2020-10-01,0.98,Covid
Indiana,2020-11-01,0.94,Covid
Indiana,2020-12-01,0.04,Covid
Indiana,2021-01-01,0.69,Covid
Indiana,2021-02-01,0.68,Covid
Indiana,2021-03-01,0.89,Covid
Indiana,2021-04-01,0.29,Covid
Indiana,2021-05-01,0.65,Covid
Indiana,2021-06-01,0.52,Covid
Indiana,2021-07-01,0.41,Covid
Indiana,2021-08-01,0.42,Covid
Indiana,2021-09-01,0.81,Covid
Indiana,2021-10-01,0.4,Covid
Indiana,2021-11-01,0.83,Covid
Indiana,2021-12-01,0.75,Covid
Indiana,2022-01-01,0.69,Covid
Indiana,2022-02-01,1.0,Covid
Indiana,2022-03-01,0.35,Covid
Indiana,2022-04-01,0.8,Covid
Indiana,2022-05-01,0.11,Covid
Indiana,2022-06-01,0.09,Covid
Indiana,2022-07-01,0.63,Covid
Indiana,2022-08-01,0.56,Covid
Indiana,2022-09-01,0.98,Covid
Indiana,2022-10-01,0.86,Covid
Indiana,2022-11-01,0.41,Covid
Indiana,2022-12-01,0.63,Covid
Indiana,2023-01-01,0.53,Covid
Indiana,2023-02-01,0.55,Covid
Indiana,2023-03-01,0.31,Covid
Indiana,2023-04-01,0.31,Covid
Indiana,2023-05-01,0.28,Covid
Indiana,2023-06-01,0.38,Covid
Indiana,2023-07-01,0.43,Covid
Indiana,2023-08-01,0.12,Covid
Indiana,2023-09-01,0.93,Covid
Indiana,2023-10-01,0.23,Covid
Indiana,2023-11-01,0.39,Covid
Indiana,2023-12-01,0.27,Covid
Indiana,2024-01-01,0.09,Covid
Indiana,2024-02-01,0.51,Covid
Indiana,2024-03-01,0.74,Covid
Indiana,2024-04-01,0.76,Covid
Indiana,2024-05-01,0.17,Covid
Indiana,2024-06-01,0.21,Covid
Indiana,2024-07-01,0.51,Covid
Indiana,2024-08-01,0.04,Covid
Indiana,2024-09-01,0.47,Covid
Indiana,2024-10-01,0.8,Covid
Indiana,2024-11-01,0.83,Covid
Indiana,2024-12-01,0.71,Covid
Iowa,2020-01-01,0.37,Covid
Iowa,2020-02-01,0.52,Covid
Iowa,2020-03-01,0.84,Covid
Iowa,2020-04-01,0.41,Covid
Iowa,2020-05-01,0.51,Covid
Iowa,2020-06-01,0.22,Covid
Iowa,2020-07-01,0.65,Covid
Iowa,2020-08-01,0.08,Covid
Iowa,2020-09-01,0.66,Covid
Iowa,2020-10-01,0.53,Covid
Iowa,2020-11-01,0.86,Covid
Iowa,2020-12-01,0.63,Covid
Iowa,2021-01-01,0.76,Covid
Iowa,2021-02-01,0.56,Covid
Iowa,2021-03-01,0.54,Covid
Iowa,2021-04-01,0.09,Covid
Iowa,2021-05-01,0.36,Covid
Iowa,2021-06-01,0.82,Covid
Iowa,2021-07-01,0.7,Covid
Iowa,2021-08-01,0.47,Covid
Iowa,2021-09-01,0.03,Covid
Iowa,2021-10-01,0.96,Covid
Iowa,2021-11-01,0.76,Covid
Iowa,2021-12-01,0.26,Covid
Iowa,2022-01-01,0.61,Covid
Iowa,2022-02-01,0.06,Covid
Iowa,2022-03-01,0.61,Covid
Iowa,2022-04-01,0.73,Covid
Iowa,2022-05-01,0.81,Covid
Iowa,2022-06-01,0.53,Covid
Iowa,2022-07-01,0.59,Covid
Iowa,2022-08-01,0.9,Covid
Iowa,2022-09-01,0.15,Covid
Iowa,2022-10-01,0.53,Covid
Iowa,2022-11-01,0.66,Covid
Iowa,2022-12-01,0.99,Covid
Iowa,2023-01-01,0.35,Covid
Iowa,2023-02-01,0.76,Covid
Iowa,2023-03-01,0.31,Covid
Iowa,2023-04-01,0.02,Covid
Iowa,2023-05-01,0.32,Covid
Iowa,2023-06-01,0.33,Covid
Iowa,2023-07-01,0.99,Covid
Iowa,2023-08-01,0.55,Covid
Iowa,2023-09-01,0.01,Covid
Iowa,2023-10-01,0.8,Covid
Iowa,2023-11-01,0.78,Covid
Iowa,2023-12-01,0.76,Covid
Iowa,2024-01-01,0.42,Covid
Iowa,2024-02-01,0.67,Covid
Iowa,2024-03-01,0.91,Covid
Iowa,2024-04-01,0.15,Covid
Iowa,2024-05-01,0.75,Covid
Iowa,2024-06-01,0.84,Covid
Iowa,2024-07-01,0.34,Covid
Iowa,2024-08-01,0.54,Covid
Iowa,2024-09-01,0.72,Covid
Iowa,2024-10-01,0.36,Covid
Iowa,2024-11-01,0.81,Covid
Iowa,2024-12-01,0.41,Covid
Kansas,2020-01-01,0.77,Covid
Kansas,2020-02-01,0.3,Covid
Kansas,2020-03-01,0.72,Covid
Kansas,2020-04-01,0.65,Covid
Kansas,2020-05-01,0.99,Covid
Kansas,2020-06-01,0.45,Covid
Kansas,2020-07-01,0.04,Covid
Kansas,2020-08-01,0.34,Covid
Kansas,2020-09-01,0.42,Covid
Kansas,2020-10-01,0.75,Covid
Kansas,2020-11-01,0.37,Covid
Kansas,2020-12-01,0.56,Covid
Kansas,2021-01-01,0.99,Covid
Kansas,2021-02-01,0.53,Covid
Kansas,2021-03-01,0.66,Covid
Kansas,2021-04-01,0.14,Covid
Kansas,2021-05-01,0.94,Covid
Kansas,2021-06-01,0.65,Covid
Kansas,2021-07-01,0.15,Covid
Kansas,2021-08-01,0.8,Covid
Kansas,2021-09-01,0.22,Covid
Kansas,2021-10-01,0.98,Covid
Kansas,2021-11-01,0.59,Covid
Kansas,2021-12-01,0.48,Covid
Kansas,2022-01-01,0.96,Covid
Kansas,2022-02-01,0.47,Covid
Kansas,2022-03-01,0.14,Covid
Kansas,2022-04-01,0.8,Covid
Kansas,2022-05-01,0.62,Covid
Kansas,2022-06-01,0.61,Covid
Kansas,2022-07-01,0.97,Covid
Kansas,2022-08-01,0.77,Covid
Kansas,2022-09-01,0.36,Covid
Kansas,2022-10-01,0.85,Covid
Kansas,2022-11-01,0.53,Covid
Kansas,2022-12-01,0.53,Covid
Kansas,2023-01-01,0.05,Covid
Kansas,2023-02-01,0.78,Covid
Kansas,2023-03-01,0.97,Covid
Kansas,2023-04-01,0.42,Covid
Kansas,2023-05-01,0.34,Covid
Kansas,2023-06-01,0.48,Covid
Kansas,2023-07-01,0.18,Covid
Kansas,2023-08-01,0.05,Covid
Kansas,2023-09-01,0.24,Covid
Kansas,2023-10-01,0.57,Covid
Kansas,2023-11-01,0.62,Covid
Kansas,2023-12-01,0.21,Covid
Kansas,2024-01-01,0.06,Covid
Kansas,2024-02-01,0.14,Covid
Kansas,2024-03-01,0.83,Covid
Kansas,2024-04-01,0.54,Covid
Kansas,2024-05-01,0.82,Covid
Kansas,2024-06-01,0.37,Covid
Kansas,2024-07-01,0.91,Covid
Kansas,2024-08-01,0.49,Covid
Kansas,2024-09-01,0.53,Covid
Kansas,2024-10-01,0.35,Covid
Kansas,2024-11-01,0.25,Covid
Kansas,2024-12-01,0.76,Covid
Kentucky,2020-01-01,0.95,Covid
Kentucky,2020-02-01,0.51,Covid
Kentucky,2020-03-01,0.96,Covid
Kentucky,2020-04-01,0.73,Covid
Kentucky,2020-05-01,0.41,Covid
Kentucky,2020-06-01,0.82,Covid
Kentucky,2020-07-01,0.9,Covid
Kentucky,2020-08-01,0.85,Covid
Kentucky,2020-09-01,0.75,Covid
Kentucky,2020-10-01,0.9,Covid
Kentucky,2020-11-01,0.37,Covid
Kentucky,2020-12-01,0.52,Covid
Kentucky,2021-01-01,0.76,Covid
Kentucky,2021-02-01,0.87,Covid
Kentucky,2021-03-01,0.14,Covid
Kentucky,2021-04-01,0.15,Covid
Kentucky,2021-05-01,0.06,Covid
Kentucky,2021-06-01,0.47,Covid
Kentucky,2021-07-01,0.35,Covid
Kentucky,2021-08-01,0.98,Covid
Kentucky,2021-09-01,0.6,Covid
Kentucky,2021-10-01,0.21,Covid
Kentucky,2021-11-01,0.42,Covid
Kentucky,2021-12-01,0.56,Covid
Kentucky,2022-01-01,0.64,Covid
Kentucky,2022-02-01,0.57,Covid
Kentucky,2022-03-01,0.53,Covid
Kentucky,2022-04-01,0.36,Covid
Kentucky,2022-05-01,0.53,Covid
Kentucky,2022-06-01,0.51,Covid
Kentucky,2022-07-01,0.68,Covid
Kentucky,2022-08-01,0.44,Covid
Kentucky,2022-09-01,0.05,Covid
Kentucky,2022-10-01,0.42,Covid
Kentucky,2022-11-01,0.82,Covid
Kentucky,2022-12-01,0.59,Covid
Kentucky,2023-01-01,0.48,Covid
Kentucky,2023-02-01,0.33,Covid
Kentucky,2023-03-01,0.64,Covid
Kentucky,2023-04-01,0.95,Covid
Kentucky,2023-05-01,0.58,Covid
Kentucky,2023-06-01,0.82,Covid
Kentucky,2023-07-01,0.96,Covid
Kentucky,2023-08-01,0.52,Covid
Kentucky,2023-09-01,0.82,Covid
Kentucky,2023-10-01,0.61,Covid
Kentucky,2023-11-01,0.18,Covid
Kentucky,2023-12-01,0.01,Covid
Kentucky,2024-01-01,0.29,Covid
Kentucky,2024-02-01,0.42,Covid
Kentucky,2024-03-01,1.0,Covid
Kentucky,2024-04-01,0.56,Covid
Kentucky,2024-05-01,0.41,Covid
Kentucky,2024-06-01,0.83,Covid
Kentucky,2024-07-01,0.64,Covid
Kentucky,2024-08-01,0.33,Covid
Kentucky,2024-09-01,0.33,Covid
Kentucky,2024-10-01,0.14,Covid
Kentucky,2024-11-01,0.29,Covid
Kentucky,2024-12-01,0.06,Covid
Louisiana,2020-01-01,0.05,Covid
Louisiana,2020-02-01,0.26,Covid
Louisiana,2020-03-01,0.66,Covid
Louisiana,2020-04-01,0.96,Covid
Louisiana,2020-05-01,0.87,Covid
Louisiana,2020-06-01,0.8,Covid
Louisiana,2020-07-01,0.65,Covid
Louisiana,2020-08-01,0.2,Covid
Louisiana,2020-09-01,0.34,Covid
Louisiana,2020-10-01,0.16,Covid
Louisiana,2020-11-01,0.96,Covid
Louisiana,2020-12-01,0.31,Covid
Louisiana,2021-01-01,0.02,Covid
Louisiana,2021-02-01,0.89,Covid
Louisiana,2021-03-01,0.32,Covid
Louisiana,2021-04-01,1.0,Covid
Louisiana,2021-05-01,0.65,Covid
Louisiana,2021-06-01,0.9,Covid
Louisiana,2021-07-01,0.99,Covid
Louisiana,2021-08-01,0.52,Covid
Louisiana,2021-09-01,0.16,Covid
Louisiana,2021-10-01,0.95,Covid
Louisiana,2021-11-01,0.47,Covid
Louisiana,2021-12-01,0.91,Covid
Louisiana,2022-01-01,0.74,Covid
Louisiana,2022-02-01,0.62,Covid
Louisiana,2022-03-01,0.41,Covid
Louisiana,2022-04-01,0.09,Covid
Louisiana,2022-05-01,0.6,Covid
Louisiana,2022-06-01,0.38,Covid
Louisiana,2022-07-01,0.59,Covid
Louisiana,2022-08-01,0.88,Covid
Louisiana,2022-09-01,0.33,Covid
Louisiana,2022-10-01,0.63,Covid
Louisiana,2022-11-01,0.76,Covid
Louisiana,2022-12-01,0.18,Covid
Louisiana,2023-01-01,0.5,Covid
Louisiana,2023-02-01,0.09,Covid
Louisiana,2023-03-01,0.2,Covid
Louisiana,2023-04-01,0.56,Covid
Louisiana,2023-05-01,0.82,Covid
Louisiana,2023-06-01,0.26,Covid
Louisiana,2023-07-01,0.83,Covid
Louisiana,2023-08-01,0.87,Covid
Louisiana,2023-09-01,0.53,Covid
Louisiana,2023-10-01,0.81,Covid
Louisiana,2023-11-01,0.33,Covid
Louisiana,2023-12-01,0.64,Covid
Louisiana,2024-01-01,0.52,Covid
Louisiana,2024-02-01,0.2,Covid
Louisiana,2024-03-01,0.77,Covid
Louisiana,2024-04-01,0.37,Covid
Louisiana,2024-05-01,0.57,Covid
Louisiana,2024-06-01,0.52,Covid
Louisiana,2024-07-01,0.58,Covid
Louisiana,2024-08-01,0.76,Covid
Louisiana,2024-09-01,0.11,Covid
Louisiana,2024-10-01,0.37,Covid
Louisiana,2024-11-01,0.04,Covid
Louisiana,2024-12-01,0.97,Covid
Maine,2020-01-01,0.58,Covid
Maine,2020-02-01,0.3,Covid
Maine,2020-03-01,0.65,Covid
Maine,2020-04-01,0.14,Covid
Maine,2020-05-01,0.55,Covid
Maine,2020-06-01,0.44,Covid
Maine,2020-07-01,0.61,Covid
Maine,2020-08-01,0.55,Covid
Maine,2020-09-01,0.62,Covid
Maine,2020-10-01,0.07,Covid
Maine,2020-11-01,0.39,Covid
Maine,2020-12-01,0.81,Covid
Maine,2021-01-01,0.71,Covid
Maine,2021-02-01,0.71,Covid
Maine,2021-03-01,0.07,Covid
Maine,2021-04-01,0.12,Covid
Maine,2021-05-01,0.02,Covid
Maine,2021-06-01,0.15,Covid
Maine,2021-07-01,0.4,Covid
Maine,2021-08-01,0.7,Covid
Maine,2021-09-01,0.23,Covid
Maine,2021-10-01,0.56,Covid
Maine,2021-11-01,0.66,Covid
Maine,2021-12-01,0.06,Covid
Maine,2022-01-01,0.29,Covid
Maine,2022-02-01,0.54,Covid
Maine,2022-03-01,0.44,Covid
Maine,2022-04-01,0.27,Covid
Maine,2022-05-01,0.5,Covid
Maine,2022-06-01,0.23,Covid
Maine,2022-07-01,0.24,Covid
Maine,2022-08-01,0.74,Covid
Maine,2022-09-01,0.07,Covid
Maine,2022-10-01,0.43,Covid
Maine,2022-11-01,0.75,Covid
Maine,2022-12-01,0.89,Covid
Maine,2023-01-01,0.41,Covid
Maine,2023-02-01,0.55,Covid
Maine,2023-03-01,0.36,Covid
Maine,2023-04-01,0.48,Covid
Maine,2023-05-01,0.15,Covid
Maine,2023-06-01,0.98,Covid
Maine,2023-07-01,0.89,Covid
Maine,2023-08-01,0.7,Covid
Maine,2023-09-01,0.33,Covid
Maine,2023-10-01,0.7,Covid
Maine,2023-11-01,0.85,Covid
Maine,2023-12-01,0.02,Covid
Maine,2024-01-01,0.06,Covid
Maine,2024-02-01,0.11,Covid
Maine,2024-03-01,0.54,Covid
Maine,2024-04-01,0.26,Covid
Maine,2024-05-01,0.39,Covid
Maine,2024-06-01,0.9,Covid
Maine,2024-07-01,0.59,Covid
Maine,2024-08-01,0.67,Covid
Maine,2024-09-01,0.23,Covid
Maine,2024-10-01,0.84,Covid
Maine,2024-11-01,0.13,Covid
Maine,2024-12-01,0.34,Covid
Maryland,2020-01-01,0.53,Covid
Maryland,2020-02-01,0.45,Covid
Maryland,2020-03-01,0.03,Covid
Maryland,2020-04-01,0.02,Covid
Maryland,2020-05-01,0.72,Covid
Maryland,2020-06-01,0.88,Covid
Maryland,2020-07-01,0.79,Covid
Maryland,2020-08-01,0.43,Covid
Maryland,2020-09-01,0.86,Covid
Maryland,2020-10-01,0.55,Covid
Maryland,2020-11-01,0.77,Covid
Maryland,2020-12-01,0.49,Covid
Maryland,2021-01-01,0.12,Covid
Maryland,2021-02-01,0.29,Covid
Maryland,2021-03-01,0.53,Covid
Maryland,2021-04-01,0.16,Covid
Maryland,2021-05-01,0.64,Covid
Maryland,2021-06-01,0.09,Covid
Maryland,2021-07-01,0.4,Covid
Maryland,2021-08-01,0.48,Covid
Maryland,2021-09-01,0.39,Covid
Maryland,2021-10-01,0.0,Covid
Maryland,2021-11-01,0.1,Covid
Maryland,2021-12-01,0.36,Covid
Maryland,2022-01-01,0.49,Covid
Maryland,2022-02-01,0.52,Covid
Maryland,2022-03-01,0.64,Covid
Maryland,2022-04-01,0.74,Covid
Maryland,2022-05-01,0.3,Covid
Maryland,2022-06-01,0.43,Covid
Maryland,2022-07-01,0.78,Covid
Maryland,2022-08-01,0.88,Covid
Maryland,2022-09-01,0.55,Covid
Maryland,2022-10-01,0.35,Covid
Maryland,2022-11-01,0.82,Covid
Maryland,2022-12-01,0.63,Covid
Maryland,2023-01-01,0.73,Covid
Maryland,2023-02-01,0.16,Covid
Maryland,2023-03-01,0.02,Covid
Maryland,2023-04-01,0.34,Covid
Maryland,2023-05-01,0.65,Covid
Maryland,2023-06-01,0.39,Covid
Maryland,2023-07-01,0.24,Covid
Maryland,2023-08-01,0.53,Covid
Maryland,2023-09-01,0.5,Covid
Maryland,2023-10-01,0.71,Covid
Maryland,2023-11-01,0.06,Covid
Maryland,2023-12-01,0.28,Covid
Maryland,2024-01-01,0.62,Covid
Maryland,2024-02-01,0.93,Covid
Maryland,2024-03-01,0.94,Covid
Maryland,2024-04-01,0.23,Covid
Maryland,2024-05-01,0.15,Covid
Maryland,2024-06-01,0.91,Covid
Maryland,2024-07-01,0.11,Covid
Maryland,2024-08-01,0.65,Covid
Maryland,2024-09-01,0.25,Covid
Maryland,2024-10-01,0.83,Covid
Maryland,2024-11-01,0.29,Covid
Maryland,2024-12-01,0.98,Covid
Massachusetts,2020-01-01,1.0,Covid
Massachusetts,2020-02-01,0.74,Covid
Massachusetts,2020-03-01,0.54,Covid
Massachusetts,2020-04-01,0.81,Covid
Massachusetts,2020-05-01,0.97,Covid
Massachusetts,2020-06-01,0.94,Covid
Massachusetts,2020-07-01,0.94,Covid
Massachusetts,2020-08-01,0.69,Covid
Massachusetts,2020-09-01,0.4,Covid
Massachusetts,2020-10-01,0.04,Covid
Massachusetts,2020-11-01,0.51,Covid
Massachusetts,2020-12-01,0.67,Covid
Massachusetts,2021-01-01,0.62,Covid
Massachusetts,2021-02-01,0.11,Covid
Massachusetts,2021-03-01,0.3,Covid
Massachusetts,2021-04-01,0.01,Covid
Massachusetts,2021-05-01,0.32,Covid
Massachusetts,2021-06-01,0.98,Covid
Massachusetts,2021-07-01,0.93,Covid
Massachusetts,2021-08-01,0.13,Covid
Massachusetts,2021-09-01,0.77,Covid
Massachusetts,2021-10-01,0.63,Covid
Massachusetts,2021-11-01,0.15,Covid
Massachusetts,2021-12-01,0.23,Covid
Massachusetts,2022-01-01,0.51,Covid
Massachusetts,2022-02-01,0.73,Covid
Massachusetts,2022-03-01,0.73,Covid
Massachusetts,2022-04-01,0.34,Covid
Massachusetts,2022-05-01,0.19,Covid
Massachusetts,2022-06-01,0.46,Covid
Massachusetts,2022-07-01,0.43,Covid
Massachusetts,2022-08-01,0.71,Covid
Massachusetts,2022-09-01,0.27,Covid
Massachusetts,2022-10-01,0.36,Covid
Massachusetts,2022-11-01,0.15,Covid
Massachusetts,2022-12-01,0.18,Covid
Massachusetts,2023-01-01,0.96,Covid
Massachusetts,2023-02-01,0.68,Covid
Massachusetts,2023-03-01,0.84,Covid
Massachusetts,2023-04-01,0.75,Covid
Massachusetts,2023-05-01,0.53,Covid
Massachusetts,2023-06-01,0.79,Covid
Massachusetts,2023-07-01,0.33,Covid
Massachusetts,2023-08-01,0.96,Covid
Massachusetts,2023-09-01,0.63,Covid
Massachusetts,2023-10-01,0.76,Covid
Massachusetts,2023-11-01,0.69,Covid
Massachusetts,2023-12-01,0.21,Covid
Massachusetts,2024-01-01,0.82,Covid
Massachusetts,2024-02-01,0.47,Covid
Massachusetts,2024-03-01,0.89,Covid
Massachusetts,2024-04-01,0.66,Covid
Massachusetts,2024-05-01,0.41,Covid
Massachusetts,2024-06-01,0.43,Covid
Massachusetts,2024-07-01,0.89,Covid
Massachusetts,2024-08-01,0.05,Covid
Massachusetts,2024-09-01,0.96,Covid
Massachusetts,2024-10-01,0.25,Covid
Massachusetts,2024-11-01,0.72,Covid
Massachusetts,2024-12-01,0.56,Covid
Michigan,2020-01-01,0.58,Covid
Michigan,2020-02-01,0.74,Covid
Michigan,2020-03-01,0.31,Covid
Michigan,2020-04-01,0.26,Covid
Michigan,2020-05-01,0.95,Covid
Michigan,2020-06-01,0.06,Covid
Michigan,2020-07-01,0.37,Covid
Michigan,2020-08-01,0.05,Covid
Michigan,2020-09-01,0.86,Covid
Michigan,2020-10-01,0.41,Covid
Michigan,2020-11-01,0.58,Covid
Michigan,2020-12-01,0.85,Covid
Michigan,2021-01-01,0.7,Covid
Michigan,2021-02-01,0.56,Covid
Michigan,2021-03-01,0.23,Covid
Michigan,2021-04-01,0.84,Covid
Michigan,2021-05-01,0.51,Covid
Michigan,2021-06-01,0.38,Covid
Michigan,2021-07-01,0.03,Covid
Michigan,2021-08-01,0.33,Covid
Michigan,2021-09-01,0.79,Covid
Michigan,2021-10-01,0.66,Covid
Michigan,2021-11-01,0.23,Covid
Michigan,2021-12-01,0.14,Covid
Michigan,2022-01-01,0.94,Covid
Michigan,2022-02-01,0.81,Covid
Michigan,2022-03-01,0.39,Covid
Michigan,2022-04-01,0.11,Covid
Michigan,2022-05-01,0.62,Covid
Michigan,2022-06-01,0.19,Covid
Michigan,2022-07-01,0.93,Covid
Michigan,2022-08-01,0.16,Covid
Michigan,2022-09-01,1.0,Covid
Michigan,2022-10-01,0.42,Covid
Michigan,2022-11-01,0.38,Covid
Michigan,2022-12-01,0.76,Covid
Michigan,2023-01-01,0.83,Covid
Michigan,2023-02-01,0.67,Covid
Michigan,2023-03-01,0.1,Covid
Michigan,2023-04-01,0.01,Covid
Michigan,2023-05-01,0.78,Covid
Michigan,2023-06-01,0.42,Covid
Michigan,2023-07-01,0.85,Covid
Michigan,2023-08-01,0.25,Covid
Michigan,2023-09-01,0.32,Covid
Michigan,2023-10-01,0.79,Covid
Michigan,2023-11-01,0.62,Covid
Michigan,2023-12-01,0.67,Covid
Michigan,2024-01-01,0.02,Covid
Michigan,2024-02-01,0.35,Covid
Michigan,2024-03-01,0.4,Covid
Michigan,2024-04-01,0.18,Covid
Michigan,2024-05-01,0.67,Covid
Michigan,2024-06-01,0.33,Covid
Michigan,2024-07-01,0.49,Covid
Michigan,2024-08-01,0.63,Covid
Michigan,2024-09-01,0.64,Covid
Michigan,2024-10-01,0.32,Covid
Michigan,2024-11-01,0.78,Covid
Michigan,2024-12-01,0.98,Covid
Minnesota,2020-01-01,0.32,Covid
Minnesota,2020-02-01,0.67,Covid
Minnesota,2020-03-01,0.78,Covid
Minnesota,2020-04-01,0.36,Covid
Minnesota,2020-05-01,0.19,Covid
Minnesota,2020-06-01,0.36,Covid
Minnesota,2020-07-01,0.32,Covid
Minnesota,2020-08-01,0.67,Covid
Minnesota,2020-09-01,0.09,Covid
Minnesota,2020-10-01,0.29,Covid
Minnesota,2020-11-01,0.89,Covid
Minnesota,2020-12-01,0.88,Covid
Minnesota,2021-01-01,0.2,Covid
Minnesota,2021-02-01,0.06,Covid
Minnesota,2021-03-01,0.47,Covid
Minnesota,2021-04-01,0.24,Covid
Minnesota,2021-05-01,0.53,Covid
Minnesota,2021-06-01,0.91,Covid
Minnesota,2021-07-01,0.88,Covid
Minnesota,2021-08-01,0.8,Covid
Minnesota,2021-09-01,0.73,Covid
Minnesota,2021-10-01,0.62,Covid
Minnesota,2021-11-01,0.71,Covid
Minnesota,2021-12-01,0.56,Covid
Minnesota,2022-01-01,0.25,Covid
Minnesota,2022-02-01,0.39,Covid
Minnesota,2022-03-01,0.99,Covid
Minnesota,2022-04-01,0.76,Covid
Minnesota,2022-05-01,0.65,Covid
Minnesota,2022-06-01,0.37,Covid
Minnesota,2022-07-01,0.35,Covid
Minnesota,2022-08-01,0.71,Covid
Minnesota,2022-09-01,0.94,Covid
Minnesota,2022-10-01,0.36,Covid
Minnesota,2022-11-01,0.24,Covid
Minnesota,2022-12-01,0.16,Covid
Minnesota,2023-01-01,0.46,Covid
Minnesota,2023-02-01,0.7,Covid
Minnesota,2023-03-01,0.89,Covid
Minnesota,2023-04-01,0.39,Covid
Minnesota,2023-05-01,0.3,Covid
Minnesota,2023-06-01,0.95,Covid
Minnesota,2023-07-01,0.05,Covid
Minnesota,2023-08-01,0.94,Covid
Minnesota,2023-09-01,0.88,Covid
Minnesota,2023-10-01,0.51,Covid
Minnesota,2023-11-01,0.28,Covid
Minnesota,2023-12-01,0.37,Covid
Minnesota,2024-01-01,0.15,Covid
Minnesota,2024-02-01,0.43,Covid
Minnesota,2024-03-01,0.42,Covid
Minnesota,2024-04-01,0.36,Covid
Minnesota,2024-05-01,0.33,Covid
Minnesota,2024-06-01,0.13,Covid
Minnesota,2024-07-01,0.35,Covid
Minnesota,2024-08-01,0.93,Covid
Minnesota,2024-09-01,0.22,Covid
Minnesota,2024-10-01,0.44,Covid
Minnesota,2024-11-01,0.7,Covid
Minnesota,2024-12-01,0.74,Covid
Mississippi,2020-01-01,0.45,Covid
Mississippi,2020-02-01,0.38,Covid
Mississippi,2020-03-01,0.24,Covid
Mississippi,2020-04-01,0.4,Covid
Mississippi,2020-05-01,0.75,Covid
Mississippi,2020-06-01,0.85,Covid
Mississippi,2020-07-01,0.42,Covid
Mississippi,2020-08-01,0.07,Covid
Mississippi,2020-09-01,0.78,Covid
Mississippi,2020-10-01,0.75,Covid
Mississippi,2020-11-01,0.17,Covid
Mississippi,2020-12-01,0.35,Covid
Mississippi,2021-01-01,0.32,Covid
Mississippi,2021-02-01,0.79,Covid
Mississippi,2021-03-01,0.22,Covid
Mississippi,2021-04-01,0.39,Covid
Mississippi,2021-05-01,0.77,Covid
Mississippi,2021-06-01,0.49,Covid
Mississippi,2021-07-01,0.6,Covid
Mississippi,2021-08-01,0.95,Covid
Mississippi,2021-09-01,0.33,Covid
Mississippi,2021-10-01,0.33,Covid
Mississippi,2021-11-01,0.07,Covid
Mississippi,2021-12-01,0.61,Covid
Mississippi,2022-01-01,0.1,Covid
Mississippi,2022-02-01,0.43,Covid
Mississippi,2022-03-01,0.25,Covid
Mississippi,2022-04-01,0.22,Covid
Mississippi,2022-05-01,0.54,Covid
Mississippi,2022-06-01,0.86,Covid
Mississippi,2022-07-01,0.11,Covid
Mississippi,2022-08-01,0.0,Covid
Mississippi,2022-09-01,0.36,Covid
Mississippi,2022-10-01,0.18,Covid
Mississippi,2022-11-01,0.54,Covid
Mississippi,2022-12-01,0.77,Covid
Mississippi,2023-01-01,0.74,Covid
Mississippi,2023-02-01,0.69,Covid
Mississippi,2023-03-01,0.3,Covid
Mississippi,2023-04-01,0.68,Covid
Mississippi,2023-05-01,0.48,Covid
Mississippi,2023-06-01,0.19,Covid
Mississippi,2023-07-01,0.63,Covid
Mississippi,2023-08-01,0.04,Covid
Mississippi,2023-09-01,0.65,Covid
Mississippi,2023-10-01,0.6,Covid
Mississippi,2023-11-01,0.18,Covid
Mississippi,2023-12-01,0.48,Covid
Mississippi,2024-01-01,0.18,Covid
Mississippi,2024-02-01,0.42,Covid
Mississippi,2024-03-01,0.26,Covid
Mississippi,2024-04-01,0.19,Covid
Mississippi,2024-05-01,0.49,Covid
Mississippi,2024-06-01,0.9,Covid
Mississippi,2024-07-01,0.28,Covid
Mississippi,2024-08-01,0.03,Covid
Mississippi,2024-09-01,0.18,Covid
Mississippi,2024-10-01,0.6,Covid
Mississippi,2024-11-01,0.75,Covid
Mississippi,2024-12-01,0.54,Covid
Missouri,2020-01-01,0.45,Covid
Missouri,2020-02-01,0.95,Covid
Missouri,2020-03-01,0.93,Covid
Missouri,2020-04-01,0.06,Covid
Missouri,2020-05-01,0.73,Covid
Missouri,2020-06-01,0.48,Covid
Missouri,2020-07-01,0.17,Covid
Missouri,2020-08-01,0.26,Covid
Missouri,2020-09-01,0.75,Covid
Missouri,2020-10-01,0.08,Covid
Missouri,2020-11-01,0.3,Covid
Missouri,2020-12-01,0.84,Covid
Missouri,2021-01-01,0.61,Covid
Missouri,2021-02-01,0.77,Covid
Missouri,2021-03-01,0.04,Covid
Missouri,2021-04-01,0.73,Covid
Missouri,2021-05-01,0.23,Covid
Missouri,2021-06-01,0.85,Covid
Missouri,2021-07-01,0.36,Covid
Missouri,2021-08-01,0.83,Covid
Missouri,2021-09-01,0.71,Covid
Missouri,2021-10-01,0.53,Covid
Missouri,2021-11-01,0.03,Covid
Missouri,2021-12-01,0.92,Covid
Missouri,2022-01-01,0.3,Covid
Missouri,2022-02-01,0.45,Covid
Missouri,2022-03-01,0.04,Covid
Missouri,2022-04-01,0.52,Covid
Missouri,2022-05-01,0.41,Covid
Missouri,2022-06-01,0.11,Covid
