state,disease,date,value
New York,Flu,2022-08-01,91.86
New York,Flu,2022-09-01,80.46
New York,Flu,2022-10-01,96.66
New York,Flu,2022-11-01,83.14
New York,Flu,2022-12-01,83.86
New York,Flu,2023-01-01,110.25
New York,Flu,2023-02-01,122.75
New York,Flu,2023-03-01,118.71
New York,Flu,2023-04-01,119.86
New York,Flu,2023-05-01,120.56
New York,Flu,2023-06-01,101.84
New York,Flu,2023-07-01,107.23
New York,Flu,2023-08-01,107.31
New York,Flu,2023-09-01,94.77
New York,Flu,2023-10-01,132.35
New York,Flu,2023-11-01,118.69
New York,Flu,2023-12-01,117.31
New York,Flu,2024-01-01,126.76
New York,Flu,2024-02-01,116.88
New York,Flu,2024-03-01,122.4
New York,Flu,2024-04-01,120.9
New York,Flu,2024-05-01,133.42
New York,Flu,2024-06-01,124.17
New York,Flu,2024-07-01,107.62
New York,Flu,2024-08-01,124.5
New York,Flu,2024-09-01,114.24
New York,Flu,2024-10-01,99.8
New York,Flu,2024-11-01,99.24
New York,Flu,2024-12-01,117.53
New York,Covid,2020-01-01,96.91
New York,Covid,2020-02-01,99.71
New York,Covid,2020-03-01,102.28
New York,Covid,2020-04-01,97.62
New York,Covid,2020-05-01,107.01
New York,Covid,2020-06-01,100.68
New York,Covid,2020-07-01,101.05
New York,Covid,2020-08-01,97.78
New York,Covid,2020-09-01,83.56
New York,Covid,2020-10-01,80.74
New York,Covid,2020-11-01,100.69
New York,Covid,2020-12-01,95.81
New York,Covid,2021-01-01,94.82
New York,Covid,2021-02-01,110.91
New York,Covid,2021-03-01,98.46
New York,Covid,2021-04-01,115.55
New York,Covid,2021-05-01,109.61
New York,Covid,2021-06-01,100.41
New York,Covid,2021-07-01,105.01
New York,Covid,2021-08-01,97.03
New York,Covid,2021-09-01,80.68
New York,Covid,2021-10-01,88.63
New York,Covid,2021-11-01,103.79
New York,Covid,2021-12-01,99.43
New York,Covid,2022-01-01,125.04
New York,Covid,2022-02-01,107.26
New York,Covid,2022-03-01,113.16
New York,Covid,2022-04-01,113.9
New York,Covid,2022-05-01,122.36
New York,Covid,2022-06-01,102.22
New York,Covid,2022-07-01,119.38
New York,Covid,2022-08-01,109.2
New York,Covid,2022-09-01,99.51
New York,Covid,2022-10-01,84.69
New York,Covid,2022-11-01,104.06
New York,Covid,2022-12-01,97.96
New York,Covid,2023-01-01,118.05
New York,Covid,2023-02-01,127.52
New York,Covid,2023-03-01,112.71
New York,Covid,2023-04-01,121.97
New York,Covid,2023-05-01,117.49
New York,Covid,2023-06-01,136.18
New York,Covid,2023-07-01,104.82
New York,Covid,2023-08-01,93.23
New York,Covid,2023-09-01,92.42
New York,Covid,2023-10-01,111.66
New York,Covid,2023-11-01,117.67
New York,Covid,2023-12-01,106.64
New York,Covid,2024-01-01,110.55
New York,Covid,2024-02-01,118.23
New York,Covid,2024-03-01,132.98
New York,Covid,2024-04-01,103.48
New York,Covid,2024-05-01,106.12
New York,Covid,2024-06-01,130.58
New York,Covid,2024-07-01,111.85
New York,Covid,2024-08-01,92.76
New York,Covid,2024-09-01,99.35
New York,Covid,2024-10-01,122.44
New York,Covid,2024-11-01,103.1
New York,Covid,2024-12-01,134.57
North Carolina,Flu,2020-01-01,95.38
North Carolina,Flu,2020-02-01,95.01
North Carolina,Flu,2020-03-01,80.57
North Carolina,Flu,2020-04-01,84.2
North Carolina,Flu,2020-05-01,111.73
North Carolina,Flu,2020-06-01,95.89
North Carolina,Flu,2020-07-01,97.18
North Carolina,Flu,2020-08-01,76.85
North Carolina,Flu,2020-09-01,77.76
North Carolina,Flu,2020-10-01,73.86
North Carolina,Flu,2020-11-01,68.16
North Carolina,Flu,2020-12-01,89.4
North Carolina,Flu,2021-01-01,96.99
North Carolina,Flu,2021-02-01,104.06
North Carolina,Flu,2021-03-01,94.72
North Carolina,Flu,2021-04-01,114.34
North Carolina,Flu,2021-05-01,101.05
North Carolina,Flu,2021-06-01,81.53
North Carolina,Flu,2021-07-01,86.37
North Carolina,Flu,2021-08-01,95.48
North Carolina,Flu,2021-09-01,94.86
North Carolina,Flu,2021-10-01,71.12
North Carolina,Flu,2021-11-01,65.59
North Carolina,Flu,2021-12-01,86.91
North Carolina,Flu,2022-01-01,96.63
North Carolina,Flu,2022-02-01,98.98
North Carolina,Flu,2022-03-01,104.72
North Carolina,Flu,2022-04-01,100.37
North Carolina,Flu,2022-05-01,79.94
North Carolina,Flu,2022-06-01,91.25
North Carolina,Flu,2022-07-01,98.89
North Carolina,Flu,2022-08-01,87.72
North Carolina,Flu,2022-09-01,84.91
North Carolina,Flu,2022-10-01,92.54
North Carolina,Flu,2022-11-01,71.5
North Carolina,Flu,2022-12-01,97.38
North Carolina,Flu,2023-01-01,85.62
North Carolina,Flu,2023-02-01,114.78
North Carolina,Flu,2023-03-01,89.71
North Carolina,Flu,2023-04-01,91.0
North Carolina,Flu,2023-05-01,108.35
North Carolina,Flu,2023-06-01,108.85
North Carolina,Flu,2023-07-01,88.28
North Carolina,Flu,2023-08-01,94.26
North Carolina,Flu,2023-09-01,77.57
North Carolina,Flu,2023-10-01,97.83
North Carolina,Flu,2023-11-01,89.87
North Carolina,Flu,2023-12-01,85.77
North Carolina,Flu,2024-01-01,79.75
North Carolina,Flu,2024-02-01,104.27
North Carolina,Flu,2024-03-01,117.05
North Carolina,Flu,2024-04-01,99.68
North Carolina,Flu,2024-05-01,90.24
North Carolina,Flu,2024-06-01,102.29
North Carolina,Flu,2024-07-01,103.66
North Carolina,Flu,2024-08-01,91.38
North Carolina,Flu,2024-09-01,97.02
North Carolina,Flu,2024-10-01,91.26
North Carolina,Flu,2024-11-01,92.25
North Carolina,Flu,2024-12-01,86.3
North Carolina,Covid,2020-01-01,87.17
North Carolina,Covid,2020-02-01,87.14
North Carolina,Covid,2020-03-01,105.85
North Carolina,Covid,2020-04-01,99.16
North Carolina,Covid,2020-05-01,88.62
North Carolina,Covid,2020-06-01,92.16
North Carolina,Covid,2020-07-01,92.13
North Carolina,Covid,2020-08-01,82.13
North Carolina,Covid,2020-09-01,90.99
North Carolina,Covid,2020-10-01,69.99
North Carolina,Covid,2020-11-01,79.23
North Carolina,Covid,2020-12-01,90.85
North Carolina,Covid,2021-01-01,81.33
North Carolina,Covid,2021-02-01,104.96
North Carolina,Covid,2021-03-01,105.98
North Carolina,Covid,2021-04-01,112.08
North Carolina,Covid,2021-05-01,112.7
North Carolina,Covid,2021-06-01,91.4
North Carolina,Covid,2021-07-01,86.25
North Carolina,Covid,2021-08-01,85.23
North Carolina,Covid,2021-09-01,86.15
North Carolina,Covid,2021-10-01,76.01
North Carolina,Covid,2021-11-01,73.21
North Carolina,Covid,2021-12-01,100.95
North Carolina,Covid,2022-01-01,122.02
North Carolina,Covid,2022-02-01,101.66
North Carolina,Covid,2022-03-01,103.36
North Carolina,Covid,2022-04-01,113.96
North Carolina,Covid,2022-05-01,105.53
North Carolina,Covid,2022-06-01,85.64
North Carolina,Covid,2022-07-01,105.77
North Carolina,Covid,2022-08-01,72.5
North Carolina,Covid,2022-09-01,76.25
North Carolina,Covid,2022-10-01,85.46
North Carolina,Covid,2022-11-01,64.5
North Carolina,Covid,2022-12-01,101.11
North Carolina,Covid,2023-01-01,93.35
North Carolina,Covid,2023-02-01,99.87
North Carolina,Covid,2023-03-01,117.25
North Carolina,Covid,2023-04-01,109.76
North Carolina,Covid,2023-05-01,96.91
North Carolina,Covid,2023-06-01,103.36
North Carolina,Covid,2023-07-01,95.7
North Carolina,Covid,2023-08-01,100.07
North Carolina,Covid,2023-09-01,70.75
North Carolina,Covid,2023-10-01,83.25
North Carolina,Covid,2023-11-01,103.11
North Carolina,Covid,2023-12-01,95.03
North Carolina,Covid,2024-01-01,110.07
North Carolina,Covid,2024-02-01,108.27
North Carolina,Covid,2024-03-01,90.8
North Carolina,Covid,2024-04-01,107.28
North Carolina,Covid,2024-05-01,109.84
North Carolina,Covid,2024-06-01,82.61
North Carolina,Covid,2024-07-01,86.4
North Carolina,Covid,2024-08-01,106.61
North Carolina,Covid,2024-09-01,88.63
North Carolina,Covid,2024-10-01,73.12
North Carolina,Covid,2024-11-01,95.31
North Carolina,Covid,2024-12-01,92.9
North Dakota,Flu,2020-01-01,87.05
North Dakota,Flu,2020-02-01,112.8
North Dakota,Flu,2020-03-01,117.65
North Dakota,Flu,2020-04-01,115.33
North Dakota,Flu,2020-05-01,127.17
North Dakota,Flu,2020-06-01,127.06
North Dakota,Flu,2020-07-01,114.43
North Dakota,Flu,2020-08-01,107.22
North Dakota,Flu,2020-09-01,91.61
North Dakota,Flu,2020-10-01,86.11
North Dakota,Flu,2020-11-01,96.39
North Dakota,Flu,2020-12-01,111.58
North Dakota,Flu,2021-01-01,102.31
North Dakota,Flu,2021-02-01,122.39
North Dakota,Flu,2021-03-01,120.96
North Dakota,Flu,2021-04-01,101.08
North Dakota,Flu,2021-05-01,129.17
North Dakota,Flu,2021-06-01,126.97
North Dakota,Flu,2021-07-01,115.17
North Dakota,Flu,2021-08-01,112.92
North Dakota,Flu,2021-09-01,105.5
North Dakota,Flu,2021-10-01,109.06
North Dakota,Flu,2021-11-01,108.8
North Dakota,Flu,2021-12-01,104.67
North Dakota,Flu,2022-01-01,119.53
North Dakota,Flu,2022-02-01,127.34
North Dakota,Flu,2022-03-01,125.18
North Dakota,Flu,2022-04-01,137.99
North Dakota,Flu,2022-05-01,136.26
North Dakota,Flu,2022-06-01,121.02
North Dakota,Flu,2022-07-01,118.34
North Dakota,Flu,2022-08-01,123.34
North Dakota,Flu,2022-09-01,126.35
North Dakota,Flu,2022-10-01,105.67
North Dakota,Flu,2022-11-01,115.97
North Dakota,Flu,2022-12-01,110.52
North Dakota,Flu,2023-01-01,106.9
North Dakota,Flu,2023-02-01,138.49
North Dakota,Flu,2023-03-01,136.45
North Dakota,Flu,2023-04-01,134.21
North Dakota,Flu,2023-05-01,157.86
North Dakota,Flu,2023-06-01,146.01
North Dakota,Flu,2023-07-01,129.54
North Dakota,Flu,2023-08-01,126.57
North Dakota,Flu,2023-09-01,132.17
North Dakota,Flu,2023-10-01,120.56
North Dakota,Flu,2023-11-01,121.97
North Dakota,Flu,2023-12-01,132.35
North Dakota,Flu,2024-01-01,142.94
North Dakota,Flu,2024-02-01,120.98
North Dakota,Flu,2024-03-01,149.54
North Dakota,Flu,2024-04-01,142.44
North Dakota,Flu,2024-05-01,141.85
North Dakota,Flu,2024-06-01,124.45
North Dakota,Flu,2024-07-01,145.46
North Dakota,Flu,2024-08-01,112.55
North Dakota,Flu,2024-09-01,131.8
North Dakota,Flu,2024-10-01,115.16
North Dakota,Flu,2024-11-01,132.13
North Dakota,Flu,2024-12-01,143.15
North Dakota,Covid,2020-01-01,96.62
North Dakota,Covid,2020-02-01,113.35
North Dakota,Covid,2020-03-01,106.27
North Dakota,Covid,2020-04-01,120.86
North Dakota,Covid,2020-05-01,113.72
North Dakota,Covid,2020-06-01,121.35
North Dakota,Covid,2020-07-01,112.76
North Dakota,Covid,2020-08-01,107.41
North Dakota,Covid,2020-09-01,113.72
North Dakota,Covid,2020-10-01,92.34
North Dakota,Covid,2020-11-01,109.34
North Dakota,Covid,2020-12-01,120.15
North Dakota,Covid,2021-01-01,105.78
North Dakota,Covid,2021-02-01,99.05
North Dakota,Covid,2021-03-01,136.69
North Dakota,Covid,2021-04-01,134.79
North Dakota,Covid,2021-05-01,122.86
North Dakota,Covid,2021-06-01,118.94
North Dakota,Covid,2021-07-01,98.2
North Dakota,Covid,2021-08-01,109.65
North Dakota,Covid,2021-09-01,122.66
North Dakota,Covid,2021-10-01,94.32
North Dakota,Covid,2021-11-01,127.96
North Dakota,Covid,2021-12-01,121.13
North Dakota,Covid,2022-01-01,120.53
North Dakota,Covid,2022-02-01,126.73
North Dakota,Covid,2022-03-01,129.15
North Dakota,Covid,2022-04-01,119.25
North Dakota,Covid,2022-05-01,136.94
North Dakota,Covid,2022-06-01,135.82
North Dakota,Covid,2022-07-01,130.84
North Dakota,Covid,2022-08-01,109.97
North Dakota,Covid,2022-09-01,112.97
North Dakota,Covid,2022-10-01,105.76
North Dakota,Covid,2022-11-01,117.06
North Dakota,Covid,2022-12-01,115.08
North Dakota,Covid,2023-01-01,104.86
North Dakota,Covid,2023-02-01,136.26
North Dakota,Covid,2023-03-01,143.3
North Dakota,Covid,2023-04-01,147.91
North Dakota,Covid,2023-05-01,141.81
North Dakota,Covid,2023-06-01,113.96
North Dakota,Covid,2023-07-01,107.77
North Dakota,Covid,2023-08-01,131.3
North Dakota,Covid,2023-09-01,140.17
North Dakota,Covid,2023-10-01,121.92
North Dakota,Covid,2023-11-01,117.42
North Dakota,Covid,2023-12-01,119.0
North Dakota,Covid,2024-01-01,110.78
North Dakota,Covid,2024-02-01,148.28
North Dakota,Covid,2024-03-01,146.79
North Dakota,Covid,2024-04-01,141.91
North Dakota,Covid,2024-05-01,134.46
North Dakota,Covid,2024-06-01,144.77
North Dakota,Covid,2024-07-01,131.64
North Dakota,Covid,2024-08-01,121.74
North Dakota,Covid,2024-09-01,138.42
North Dakota,Covid,2024-10-01,127.27
North Dakota,Covid,2024-11-01,113.71
North Dakota,Covid,2024-12-01,141.69
Ohio,Flu,2020-01-01,97.54
Ohio,Flu,2020-02-01,120.32
Ohio,Flu,2020-03-01,113.98
Ohio,Flu,2020-04-01,128.55
Ohio,Flu,2020-05-01,118.02
Ohio,Flu,2020-06-01,92.43
Ohio,Flu,2020-07-01,113.74
Ohio,Flu,2020-08-01,119.87
Ohio,Flu,2020-09-01,116.97
Ohio,Flu,2020-10-01,120.36
Ohio,Flu,2020-11-01,95.75
Ohio,Flu,2020-12-01,106.55
Ohio,Flu,2021-01-01,115.17
Ohio,Flu,2021-02-01,101.4
Ohio,Flu,2021-03-01,107.1
Ohio,Flu,2021-04-01,125.53
Ohio,Flu,2021-05-01,123.48
Ohio,Flu,2021-06-01,104.4
Ohio,Flu,2021-07-01,107.79
Ohio,Flu,2021-08-01,112.96
Ohio,Flu,2021-09-01,116.95
Ohio,Flu,2021-10-01,109.68
Ohio,Flu,2021-11-01,103.42
Ohio,Flu,2021-12-01,112.59
Ohio,Flu,2022-01-01,127.09
Ohio,Flu,2022-02-01,128.99
Ohio,Flu,2022-03-01,145.51
Ohio,Flu,2022-04-01,105.12
Ohio,Flu,2022-05-01,120.59
Ohio,Flu,2022-06-01,150.52
Ohio,Flu,2022-07-01,120.25
Ohio,Flu,2022-08-01,113.53
Ohio,Flu,2022-09-01,112.06
Ohio,Flu,2022-10-01,102.55
Ohio,Flu,2022-11-01,120.26
Ohio,Flu,2022-12-01,130.13
Ohio,Flu,2023-01-01,126.39
Ohio,Flu,2023-02-01,111.63
Ohio,Flu,2023-03-01,132.43
Ohio,Flu,2023-04-01,119.18
Ohio,Flu,2023-05-01,131.42
Ohio,Flu,2023-06-01,128.78
Ohio,Flu,2023-07-01,121.06
Ohio,Flu,2023-08-01,129.99
Ohio,Flu,2023-09-01,112.9
Ohio,Flu,2023-10-01,94.32
Ohio,Flu,2023-11-01,125.67
Ohio,Flu,2023-12-01,112.89
Ohio,Flu,2024-01-01,130.27
Ohio,Flu,2024-02-01,136.89
Ohio,Flu,2024-03-01,132.04
Ohio,Flu,2024-04-01,130.21
Ohio,Flu,2024-05-01,137.38
Ohio,Flu,2024-06-01,127.74
Ohio,Flu,2024-07-01,113.5
Ohio,Flu,2024-08-01,109.41
Ohio,Flu,2024-09-01,120.81
Ohio,Flu,2024-10-01,124.52
Ohio,Flu,2024-11-01,130.83
Ohio,Flu,2024-12-01,124.92
Ohio,Covid,2020-01-01,114.03
Ohio,Covid,2020-02-01,117.74
Ohio,Covid,2020-03-01,111.41
Ohio,Covid,2020-04-01,126.14
Ohio,Covid,2020-05-01,132.83
Ohio,Covid,2020-06-01,112.95
Ohio,Covid,2020-07-01,118.26
Ohio,Covid,2020-08-01,107.25
Ohio,Covid,2020-09-01,101.42
Ohio,Covid,2020-10-01,111.24
Ohio,Covid,2020-11-01,97.22
Ohio,Covid,2020-12-01,104.43
Ohio,Covid,2021-01-01,108.57
Ohio,Covid,2021-02-01,126.08
Ohio,Covid,2021-03-01,98.28
Ohio,Covid,2021-04-01,126.04
Ohio,Covid,2021-05-01,126.43
Ohio,Covid,2021-06-01,130.57
Ohio,Covid,2021-07-01,117.37
Ohio,Covid,2021-08-01,115.75
Ohio,Covid,2021-09-01,114.81
Ohio,Covid,2021-10-01,93.17
Ohio,Covid,2021-11-01,93.1
Ohio,Covid,2021-12-01,95.02
Ohio,Covid,2022-01-01,103.59
Ohio,Covid,2022-02-01,115.03
Ohio,Covid,2022-03-01,130.72
Ohio,Covid,2022-04-01,114.27
Ohio,Covid,2022-05-01,119.04
Ohio,Covid,2022-06-01,131.09
Ohio,Covid,2022-07-01,120.32
Ohio,Covid,2022-08-01,118.42
Ohio,Covid,2022-09-01,104.11
Ohio,Covid,2022-10-01,118.45
Ohio,Covid,2022-11-01,112.91
Ohio,Covid,2022-12-01,101.45
Ohio,Covid,2023-01-01,115.56
Ohio,Covid,2023-02-01,117.27
Ohio,Covid,2023-03-01,129.54
Ohio,Covid,2023-04-01,123.08
Ohio,Covid,2023-05-01,130.52
Ohio,Covid,2023-06-01,106.81
Ohio,Covid,2023-07-01,123.16
Ohio,Covid,2023-08-01,111.93
Ohio,Covid,2023-09-01,124.72
Ohio,Covid,2023-10-01,115.55
Ohio,Covid,2023-11-01,109.34
Ohio,Covid,2023-12-01,128.2
Ohio,Covid,2024-01-01,123.44
Ohio,Covid,2024-02-01,134.94
Ohio,Covid,2024-03-01,127.96
Ohio,Covid,2024-04-01,122.46
Ohio,Covid,2024-05-01,126.82
Ohio,Covid,2024-06-01,141.55
Ohio,Covid,2024-07-01,127.99
Ohio,Covid,2024-08-01,109.21
Ohio,Covid,2024-09-01,115.89
Ohio,Covid,2024-10-01,125.7
Ohio,Covid,2024-11-01,127.95
Ohio,Covid,2024-12-01,127.78
Oklahoma,Flu,2020-01-01,87.4
Oklahoma,Flu,2020-02-01,93.26
Oklahoma,Flu,2020-03-01,90.77
Oklahoma,Flu,2020-04-01,83.98
Oklahoma,Flu,2020-05-01,91.79
Oklahoma,Flu,2020-06-01,107.16
Oklahoma,Flu,2020-07-01,79.33
Oklahoma,Flu,2020-08-01,65.11
Oklahoma,Flu,2020-09-01,73.33
Oklahoma,Flu,2020-10-01,68.62
Oklahoma,Flu,2020-11-01,67.21
Oklahoma,Flu,2020-12-01,74.58
Oklahoma,Flu,2021-01-01,91.31
Oklahoma,Flu,2021-02-01,96.58
Oklahoma,Flu,2021-03-01,103.93
Oklahoma,Flu,2021-04-01,109.84
Oklahoma,Flu,2021-05-01,88.71
Oklahoma,Flu,2021-06-01,77.07
Oklahoma,Flu,2021-07-01,100.44
Oklahoma,Flu,2021-08-01,75.4
Oklahoma,Flu,2021-09-01,73.83
Oklahoma,Flu,2021-10-01,68.66
Oklahoma,Flu,2021-11-01,67.31
Oklahoma,Flu,2021-12-01,67.81
Oklahoma,Flu,2022-01-01,85.05
Oklahoma,Flu,2022-02-01,92.25
Oklahoma,Flu,2022-03-01,83.46
Oklahoma,Flu,2022-04-01,85.53
Oklahoma,Flu,2022-05-01,90.11
Oklahoma,Flu,2022-06-01,91.0
Oklahoma,Flu,2022-07-01,108.69
Oklahoma,Flu,2022-08-01,64.18
Oklahoma,Flu,2022-09-01,69.88
Oklahoma,Flu,2022-10-01,61.55
Oklahoma,Flu,2022-11-01,73.42
Oklahoma,Flu,2022-12-01,66.72
Oklahoma,Flu,2023-01-01,98.22
Oklahoma,Flu,2023-02-01,85.12
Oklahoma,Flu,2023-03-01,91.53
Oklahoma,Flu,2023-04-01,103.22
Oklahoma,Flu,2023-05-01,92.17
Oklahoma,Flu,2023-06-01,84.85
Oklahoma,Flu,2023-07-01,79.81
Oklahoma,Flu,2023-08-01,75.84
Oklahoma,Flu,2023-09-01,78.27
Oklahoma,Flu,2023-10-01,66.45
Oklahoma,Flu,2023-11-01,74.19
Oklahoma,Flu,2023-12-01,65.16
Oklahoma,Flu,2024-01-01,74.12
Oklahoma,Flu,2024-02-01,83.66
Oklahoma,Flu,2024-03-01,106.15
Oklahoma,Flu,2024-04-01,93.29
Oklahoma,Flu,2024-05-01,102.01
Oklahoma,Flu,2024-06-01,107.96
Oklahoma,Flu,2024-07-01,83.98
Oklahoma,Flu,2024-08-01,82.29
Oklahoma,Flu,2024-09-01,84.25
Oklahoma,Flu,2024-10-01,89.61
Oklahoma,Flu,2024-11-01,77.48
Oklahoma,Flu,2024-12-01,83.27
Oklahoma,Covid,2020-01-01,88.38
Oklahoma,Covid,2020-02-01,95.22
Oklahoma,Covid,2020-03-01,65.85
Oklahoma,Covid,2020-04-01,81.31
Oklahoma,Covid,2020-05-01,82.8
Oklahoma,Covid,2020-06-01,86.51
Oklahoma,Covid,2020-07-01,75.41
Oklahoma,Covid,2020-08-01,94.25
Oklahoma,Covid,2020-09-01,77.12
Oklahoma,Covid,2020-10-01,58.86
Oklahoma,Covid,2020-11-01,72.66
Oklahoma,Covid,2020-12-01,74.11
Oklahoma,Covid,2021-01-01,85.93
Oklahoma,Covid,2021-02-01,92.26
Oklahoma,Covid,2021-03-01,89.78
Oklahoma,Covid,2021-04-01,96.95
Oklahoma,Covid,2021-05-01,104.42
Oklahoma,Covid,2021-06-01,95.12
Oklahoma,Covid,2021-07-01,52.99
Oklahoma,Covid,2021-08-01,75.09
Oklahoma,Covid,2021-09-01,85.9
Oklahoma,Covid,2021-10-01,64.52
Oklahoma,Covid,2021-11-01,63.91
Oklahoma,Covid,2021-12-01,66.59
Oklahoma,Covid,2022-01-01,67.66
Oklahoma,Covid,2022-02-01,104.6
Oklahoma,Covid,2022-03-01,95.81
Oklahoma,Covid,2022-04-01,100.13
Oklahoma,Covid,2022-05-01,78.19
Oklahoma,Covid,2022-06-01,84.32
Oklahoma,Covid,2022-07-01,92.06
Oklahoma,Covid,2022-08-01,67.47
Oklahoma,Covid,2022-09-01,75.72
Oklahoma,Covid,2022-10-01,83.35
Oklahoma,Covid,2022-11-01,69.2
Oklahoma,Covid,2022-12-01,81.62
Oklahoma,Covid,2023-01-01,67.49
Oklahoma,Covid,2023-02-01,78.78
Oklahoma,Covid,2023-03-01,104.4
Oklahoma,Covid,2023-04-01,108.61
Oklahoma,Covid,2023-05-01,94.84
Oklahoma,Covid,2023-06-01,68.76
Oklahoma,Covid,2023-07-01,79.27
Oklahoma,Covid,2023-08-01,74.48
Oklahoma,Covid,2023-09-01,76.05
Oklahoma,Covid,2023-10-01,48.25
Oklahoma,Covid,2023-11-01,73.34
Oklahoma,Covid,2023-12-01,66.83
Oklahoma,Covid,2024-01-01,77.94
Oklahoma,Covid,2024-02-01,72.39
Oklahoma,Covid,2024-03-01,100.23
Oklahoma,Covid,2024-04-01,93.8
Oklahoma,Covid,2024-05-01,101.14
Oklahoma,Covid,2024-06-01,91.8
Oklahoma,Covid,2024-07-01,71.89
Oklahoma,Covid,2024-08-01,76.45
Oklahoma,Covid,2024-09-01,70.62
Oklahoma,Covid,2024-10-01,53.94
Oklahoma,Covid,2024-11-01,78.03
Oklahoma,Covid,2024-12-01,82.21
Oregon,Flu,2020-01-01,104.24
Oregon,Flu,2020-02-01,111.99
Oregon,Flu,2020-03-01,106.46
Oregon,Flu,2020-04-01,113.77
Oregon,Flu,2020-05-01,103.42
Oregon,Flu,2020-06-01,91.48
Oregon,Flu,2020-07-01,108.84
Oregon,Flu,2020-08-01,84.21
Oregon,Flu,2020-09-01,92.23
Oregon,Flu,2020-10-01,98.77
Oregon,Flu,2020-11-01,106.59
Oregon,Flu,2020-12-01,102.98
Oregon,Flu,2021-01-01,109.79
Oregon,Flu,2021-02-01,101.58
Oregon,Flu,2021-03-01,94.26
Oregon,Flu,2021-04-01,132.4
Oregon,Flu,2021-05-01,127.9
Oregon,Flu,2021-06-01,111.12
Oregon,Flu,2021-07-01,121.16
Oregon,Flu,2021-08-01,99.31
Oregon,Flu,2021-09-01,107.76
Oregon,Flu,2021-10-01,102.0
Oregon,Flu,2021-11-01,108.63
Oregon,Flu,2021-12-01,113.76
Oregon,Flu,2022-01-01,114.16
Oregon,Flu,2022-02-01,90.14
Oregon,Flu,2022-03-01,118.06
Oregon,Flu,2022-04-01,133.41
Oregon,Flu,2022-05-01,115.39
Oregon,Flu,2022-06-01,114.22
Oregon,Flu,2022-07-01,146.82
Oregon,Flu,2022-08-01,108.25
Oregon,Flu,2022-09-01,95.07
Oregon,Flu,2022-10-01,98.8
Oregon,Flu,2022-11-01,115.02
Oregon,Flu,2022-12-01,97.64
Oregon,Flu,2023-01-01,118.7
Oregon,Flu,2023-02-01,113.34
Oregon,Flu,2023-03-01,124.63
Oregon,Flu,2023-04-01,112.06
Oregon,Flu,2023-05-01,116.96
Oregon,Flu,2023-06-01,128.08
Oregon,Flu,2023-07-01,121.45
Oregon,Flu,2023-08-01,137.52
Oregon,Flu,2023-09-01,128.43
Oregon,Flu,2023-10-01,107.53
Oregon,Flu,2023-11-01,101.07
Oregon,Flu,2023-12-01,113.75
Oregon,Flu,2024-01-01,154.53
Oregon,Flu,2024-02-01,120.7
Oregon,Flu,2024-03-01,133.11
Oregon,Flu,2024-04-01,143.41
Oregon,Flu,2024-05-01,129.47
Oregon,Flu,2024-06-01,116.59
Oregon,Flu,2024-07-01,119.88
Oregon,Flu,2024-08-01,123.62
Oregon,Flu,2024-09-01,125.94
Oregon,Flu,2024-10-01,104.22
Oregon,Flu,2024-11-01,114.04
Oregon,Flu,2024-12-01,123.79
Oregon,Covid,2020-01-01,99.13
Oregon,Covid,2020-02-01,90.22
Oregon,Covid,2020-03-01,113.6
Oregon,Covid,2020-04-01,134.96
Oregon,Covid,2020-05-01,112.97
Oregon,Covid,2020-06-01,107.83
Oregon,Covid,2020-07-01,97.25
Oregon,Covid,2020-08-01,92.98
Oregon,Covid,2020-09-01,77.63
Oregon,Covid,2020-10-01,93.49
Oregon,Covid,2020-11-01,94.72
Oregon,Covid,2020-12-01,99.61
Oregon,Covid,2021-01-01,107.69
Oregon,Covid,2021-02-01,109.13
Oregon,Covid,2021-03-01,107.93
Oregon,Covid,2021-04-01,104.66
Oregon,Covid,2021-05-01,127.61
Oregon,Covid,2021-06-01,123.26
Oregon,Covid,2021-07-01,127.29
Oregon,Covid,2021-08-01,117.23
Oregon,Covid,2021-09-01,101.58
Oregon,Covid,2021-10-01,97.38
Oregon,Covid,2021-11-01,111.39
Oregon,Covid,2021-12-01,112.86
Oregon,Covid,2022-01-01,117.19
Oregon,Covid,2022-02-01,108.14
Oregon,Covid,2022-03-01,125.83
Oregon,Covid,2022-04-01,138.11
Oregon,Covid,2022-05-01,133.19
Oregon,Covid,2022-06-01,111.28
Oregon,Covid,2022-07-01,112.45
Oregon,Covid,2022-08-01,108.91
Oregon,Covid,2022-09-01,129.85
Oregon,Covid,2022-10-01,102.64
Oregon,Covid,2022-11-01,108.49
Oregon,Covid,2022-12-01,105.8
Oregon,Covid,2023-01-01,110.87
Oregon,Covid,2023-02-01,123.59
Oregon,Covid,2023-03-01,142.87
Oregon,Covid,2023-04-01,148.19
Oregon,Covid,2023-05-01,137.2
Oregon,Covid,2023-06-01,111.48
Oregon,Covid,2023-07-01,133.05
Oregon,Covid,2023-08-01,112.58
Oregon,Covid,2023-09-01,110.1
Oregon,Covid,2023-10-01,116.77
Oregon,Covid,2023-11-01,108.36
Oregon,Covid,2023-12-01,114.69
Oregon,Covid,2024-01-01,118.99
Oregon,Covid,2024-02-01,129.38
Oregon,Covid,2024-03-01,113.45
Oregon,Covid,2024-04-01,135.35
Oregon,Covid,2024-05-01,133.72
Oregon,Covid,2024-06-01,129.45
Oregon,Covid,2024-07-01,121.99
